CIN,Company_Name,ROC_Code,Category,Sub_Category,Class,Authorized_Capital,Paidup_Capital,Registration_Date,Address,Listing_Status,Status,State_Code,Company_Type,NIC_Code,Industry_Classification,State,snapshot_date,snapshot_name
U49223PN2023PTC220672,ROHIT TRANSLINK PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2023-05-16 00:00:00,"GAT 704 S.N. 29/1 & 2 NR,ROYAL RAHADKI,,Pune City,Pune,Maharashtra,411027-India",Unlisted,Active,maharashtra,Indian,49223,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U49230MH2023PTC413139,MADHURA MEENAKSHI SHIPPING SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2023-11-01 00:00:00,"NO 303, 3RD FLR RAJ RATAN,  PARK PLOT NO 69 SEC 18,Panvel,Raigarh(MH),Maharashtra,410206-India",Unlisted,Active,maharashtra,Indian,49230,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U49231MH2024PTC428168,AEROSKY FREIGHT PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2024-07-02 00:00:00,"OFFICE NO T29A PLOT 88-91,HAWARE MALL SEC 19A NERUL,Thane,Thane,Maharashtra,400706-India",Unlisted,Active,maharashtra,Indian,49231,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH1917PTC000453,A HYLAND PVT LTD,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,730000.0,1917-02-02 00:00:00,"60-A  FATECH MANZILOPERA HOUSE,MUMBA,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH1938NPL002854,THE FEDERATION OF MOTOR TRANSPORT ASSOCIATION LIMITED,ROC Mumbai,Company limited by guarantee,Non-government company,Public,0.0,0.0,1938-10-21 00:00:00,"NATIONAL INSURANCE BUILDING,FIRST FLOOR REAR,204,   D.N. ROAD,FORT,MUMBAI,Maharashtra,400001-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH1994PTC077379,BARKHA MOTORS TRADING P.LTD.,ROC Mumbai,Company limited by shares,Non-government company,Private,200000.0,0.0,1994-03-28 00:00:00,"5/6 SHINGRE BLDG.,BORIVALI EAST,BOMBAY-66.,MUMBAI,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH1996PLC101313,CREDITLINE MOTORS LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,20000000.0,20000000.0,1996-07-22 00:00:00,"PUSHPAK APARTMENT,5TH FLOOR,   31 ALTAMOUNT ROAD,,MUMBAI,Maharashtra,400026-India",Unlisted,Strike Off,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH1999PTC123111,GIMM MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,1999-12-16 00:00:00,"MAHAVIR MARKET , SHOP NO. A61SECTOR -18, TURBHE   VASHI NAVI MUMBAI-400705,THANE,Mumbai City,Maharashtra,000000-India",Unlisted,Strike Off,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH2013PTC240448,PRACHI MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2013-02-13 00:00:00,"YOGKSHAME COLONY, VISHWA CORMRE,   JINTUR ROAD,PARBHANI,Parbhani,Maharashtra,431401-India",Unlisted,Strike Off,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH2020PTC336538,SHREEAUTO DEAL TRADER PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,10000.0,2020-01-23 00:00:00,"229, NIBR CORPORATE PARK, CTS NO 669 670 & 671   OPP VAISHALI HOTEL, SAFED POOL,KURLA AND,HERI RD, W,MUMBAI,Mumbai City,Maharashtra,400072-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH2022PTC375165,SUNIL EV MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,300000.0,2022-01-19 00:00:00,"H.NO-1.5.1293   CANOL ROAD,(M CI),BID,Bid,Maharashtra,431122-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100MH2022PTC391188,SALASAR CARS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,5000000.0,2500000.0,2022-09-27 00:00:00,"PRABHANJAN AUTOMOBILES PVT.LTD. SR.NO.55   NAGRIK BUILDERS, STELLA, BARAMPUR,,VASAIWEST,Thane,Maharashtra,401202-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100PN2015PTC154284,MAHIMA E AUTO SOLUTIONS (INDIA) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2015-03-09 00:00:00,"Office No.A-229 Part, Jai Ganesh Vision   S.No.171A1,171B,172/2, Akurdi,PUNE,Pune,Maharashtra,411035-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50100PN2022PTC210983,DEO ETOMOTIVES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,490000.0,10000.0,2022-05-04 00:00:00,"C-203, BHANSALI CAMPUS CO-OP HSG SOC   VIDYA VIHAR COL,,TUKAI NGR, VADGAON BK,PUNE,Pune,Maharashtra,411041-India",Unlisted,Active,maharashtra,Indian,50100,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50101MH1997PTC105379,AUDUMBAR SALES AND SERVICE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,1000000.0,300.0,1997-01-24 00:00:00,"NEAR SHIVAJINAGARSAHAKARI BANK SANGHAVI NAGAR   D P ROAD AUNDH,PUNE,Maharashtra,411007-India",Unlisted,Strike Off,maharashtra,Indian,50101,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50101MH2006PTC161170,GRANULE ENTERPRISE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1500000.0,100000.0,2006-04-17 00:00:00,"Shanti Niketan, Dr.Ambedkar Road   near Lions Clinic,Matunga,Mumbai City,Maharashtra,400019-India",Unlisted,Active,maharashtra,Indian,50101,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50101PN2006PTC021796,UNIQUE AUTOMOBILES (KOP) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,9200000.0,7813500.0,2006-01-06 00:00:00,"517/1, SHIVAJI PARK,KOLHAPUR - 416 001,KOLHAPUR,Maharashtra,416001-India",Unlisted,Active,maharashtra,Indian,50101,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50101PN2013PTC146969,SYNERGY CORPS IMPEX PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2013-04-17 00:00:00,"A-2, Golden Orchid Soc, Plot No.136,   Chikali Pradhikaran,Pune,Pune,Maharashtra,411019-India",Unlisted,Strike Off,maharashtra,Indian,50101,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50102MH2010PTC203525,PRAJ EXIM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2010-05-28 00:00:00,"D/16,GIRIRAJ RESIDENCY   CO-OP HSG SOC LTD, V.P.ROAD,MUMBAI,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,50102,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50102MH2012PTC229990,PROVINCIAL TRUCKING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,70000000.0,61600000.0,2012-04-20 00:00:00,"BADRI MAHAL, OPP. STATE BANK OF INDIA   KINGSWAY,NAGPUR,Maharashtra,440001-India",Unlisted,Active,maharashtra,Indian,50102,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50102MH2014PTC259201,KAMLA LANDMARC MOTORBIKES (MUMBAI) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000.0,10000000.0,2014-11-10 00:00:00,"Shanti Vimal, Ground Floor,   Sir P.M. Road, Vile Parle (East),Mumbai,Mumbai City,Maharashtra,400057-India",Unlisted,Active,maharashtra,Indian,50102,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50102PN2012PTC144144,VITTHAL WHEELS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2012-07-24 00:00:00,"A/P-NIMGAON (T), TAL-MADHA, DIST-SOLAPUR,SOLAPUR,Solapur,Maharashtra,413210-India",Unlisted,Strike Off,maharashtra,Indian,50102,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50102PN2015PTC153844,SAI SAKSHI AUTOMOTIVE BIKES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2015-01-28 00:00:00,"FLAT - 102, BUILDING - D5, LUNKAD GOLD COAST   VIMAN NAGAR,PUNE,Pune,Maharashtra,411014-India",Unlisted,Strike Off,maharashtra,Indian,50102,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50103MH2002PTC137243,MODI MOTORS AGENCIES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,20000000.0,10100000.0,2002-09-17 00:00:00,"Office No. 2 (Audi Showroom), Neo Vikram CHSL,   Sahakar Nagar, Opp. Star Bazaar, Andheri, West,Mumbai,Mumbai City,Maharashtra,400058-India",Unlisted,Active,maharashtra,Indian,50103,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50103MH2010PTC201180,BSS AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,150000.0,2010-03-23 00:00:00,"PLOT NO 113, MIDC AREA   SATPUR,NASHIK,Nashik,Maharashtra,422007-India",Unlisted,Active,maharashtra,Indian,50103,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50103PN2005PTC021641,AVANTHI AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,100000.0,2005-12-06 00:00:00,"S.NO. 40/1, NAMDEO NAGAR,VADGAONSHERI   PUNE - 411 014,PUNE,Maharashtra,411014-India",Unlisted,Converted to LLP,maharashtra,Indian,50103,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50111MH2023PTC410958,STRAITS VISTA MARINE PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-09-21 00:00:00,"OFFICE NO. 1507,,KAMDHENU COMMERZ,,Panvel,Raigarh(MH),Maharashtra,410210-India",Unlisted,Active,maharashtra,Indian,50111,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U50120MH2025PTC442431,VIGOROUS SHIPPING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,200000.0,2025-03-07 00:00:00,"office No.611, Plot 86,,Sect-17,Thakkar Tower,Thane,Thane,Maharashtra,400703-India",Unlisted,Active,maharashtra,Indian,50120,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U50200MH1996PTC101862,D.B.WHEEL SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,2000.0,1996-08-14 00:00:00,"PLOT NO.A/9, RAJKUNJ CO OPHSG SOCIETY,   CHEMBUR,,MUMBAI,Maharashtra,400074-India",Unlisted,Strike Off,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50200MH2001PTC133810,ARISTO AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,10000000.0,100000.0,2001-10-30 00:00:00,"107/6 MITTAL INDUSTRIALESTATE SAB JAY BUILDING   ANDHERI KURLA RD,MUMBAI,Maharashtra,400059-India",Unlisted,Strike Off,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50200MH2004PTC144429,JOSEPH CARDIJN AUTOMOTIVE SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2004-02-09 00:00:00,"J C I S  QUARTER  KASHABAJADHAV MARG  NAIGAON   DADAR(E),MUMBAI,Maharashtra,400014-India",Unlisted,Strike Off,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50200PN2016PTC158256,SAI PRASAD MOTOR PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2016-02-05 00:00:00,"FL -2,BL-D5,LUNKAD GOLD COAST,SN-231/3A & 4   PL-1,VIMAN NAGAR,LOHEGAON,PUNE,Maharashtra,411014-India",Unlisted,Active,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50200PN2017PTC171809,SINHAGAD TRACTORS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2017-08-02 00:00:00,"At/p Nasarapur,   Tal- Bhor, Dist - Pune,Bhor,Pune,Maharashtra,412213-India",Unlisted,Active,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50200PN2022PTC215256,BHAGYAROOP SERVICES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2022-10-06 00:00:00,"C/O BHASKAR BALASAHEB KADAM   1301, KENJAL,,WAI,Satara,Maharashtra,415536-India",Unlisted,Active,maharashtra,Indian,50200,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50220MH2023PTC408886,GLORYKING MARINE AND SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2023-08-19 00:00:00,"Office No 107, Bharat Plaza,J.B. Nagar, Andheri Kurla Road,Mumbai,Mumbai,Maharashtra,400059-India",Unlisted,Active,maharashtra,Indian,50220,"Transport, storage and Communications",Maharashtra,2025-10-19 09:25:13.103484,day3
U50300MH2005PTC152215,BALAJI AUTO ENGINEERS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,100000.0,2005-03-28 00:00:00,"SHOP NO. 22, GR. FLOOR, ATUL TOWER CHSL.,   MATHURADAS EXTN. ROAD, KANDIVALI (WEST),,MUMBAI,Maharashtra,400067-India",Unlisted,Active,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50300MH2012PTC231346,ARENG MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2012-05-22 00:00:00,"1504 - A, SETH HEIGHTS, GALAKATAWAL LANE   NEAR ASHISH CINEMA, CHEMBUR,MUMBAI,Maharashtra,400074-India",Unlisted,Strike Off,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50300PN1996PLC100600,PINNACLE INDUSTRIES LIMITED,ROC Pune,Company limited by shares,Non-government company,Public,170000000.0,48372590.0,1996-06-27 00:00:00,"9 th FLOOR  PANCHSHIL TECH PARK 1,   BESIDES RAHUL THEATER, SHIVAJINAGAR,PUNE,Pune,Maharashtra,411005-India",Unlisted,Active,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50300PN2011PTC138658,BANDEWAR TRACTORS AND EQUIPMENTS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2011-02-24 00:00:00,"ANIL B. BANDEWAR   1551/4, SUBHASH NAGAR, INDIRA SMRUTI,BARSHI,Solapur,Maharashtra,413401-India",Unlisted,Strike Off,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50300PN2013PTC148183,AUTOMECH INNOVATION PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2013-07-19 00:00:00,"HO NO - 3910  SHRIKRUSHNA NAGAR   TARDAL TAL- HATKANANGALE,ICHALKARANJI,Kolhapur,Maharashtra,416115-India",Unlisted,Strike Off,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50300PN2019PTC182987,BARUNA'S BLUBRIK SOLUTIONS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,500000.0,100000.0,2019-03-26 00:00:00,"PL NO-161, VIJAY DESHMUKHNGR   FRONT OF PATRAKAR HOME,SOLAPUR,Solapur,Maharashtra,413003-India",Unlisted,Active,maharashtra,Indian,50300,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2010PTC198965,SHRI SHYAM VEHICLE AGENCY PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,3000000.0,3000000.0,2010-01-15 00:00:00,"MOUZA - LANZEDA PLOT NO - 1   DHANORA ROAD,GADCHIROLI,Gadchiroli,Maharashtra,442605-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2019PTC321855,BIXI DOME PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2019-02-26 00:00:00,"Shop -10 Madhu Vihar CHS LTD BHD Patel   Nagar M G X RD NEW 44 FEET RD Kandivali,MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2020PTC343606,PARASPARAGON PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,4000000.0,4000000.0,2020-08-10 00:00:00,"C/o Yadavrao Manikrao Tale Plot No. 7,   Ward No.75, Tatya Tope Nagar,Nagpur,Nagpur,Maharashtra,440015-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2020PTC350384,AADI AUTOCORP PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2020-11-20 00:00:00,"337,THIRD FLOOR , BAWA TOWER,   PLT NO-78/79,SECTOR-17 VASHI,NAVI MUMBAI,MUMBAI,Mumbai City,Maharashtra,400705-India",Unlisted,Strike Off,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2021PTC353137,FASTMECH AUTO SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-01-07 00:00:00,"A/304 Laxmi Towar II, Opp Ganga Complex   Bus Stop,  Pooja Nagar, Mira Road East,,Thane,Thane,Maharashtra,401107-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2021PTC355286,GAINERGY FUELLING PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,10000.0,2021-02-16 00:00:00,"C/O HARILAL SITARAM GUPTA   AT KURANKHED MURTIZAPUR RUR,AKOLA,Akola,Maharashtra,444107-India",Unlisted,Strike Off,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2021PTC365998,SAPTSHRUNGI FUEL PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,10000.0,2021-08-17 00:00:00,"NAV BHARAT CHAWL NO 8 INDIRA NAGAR   SAINATH NGR GHATKOPAR,MUMBAI,Mumbai City,Maharashtra,400086-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2021PTC373241,KESAR AUTO SPARES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2021-12-13 00:00:00,"B-03,PLOT-CS 1353, PHEONIX BUILDING   DR D D SATHE MARG, PRARTHANA SAMAJ,GIRGAON,Mumbai City,Maharashtra,400004-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400MH2022PTC382501,MOTORELA AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,1000000.0,2022-05-11 00:00:00,"PLOT NO- F65 MIDC ANANDNAGAR RADHE   KRISHNA ENTER AMBARNATH,THANE,Thane,Maharashtra,421506-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2019PTC182517,TIRUPATI AUTOWINGS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,51000000.0,50100000.0,2019-02-27 00:00:00,"Plot No. C- 212   Chincholi, MIDC,SOLAPUR,Solapur,Maharashtra,413255-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2020OPC190272,7SPEED HIGH TECHNOLOGY (OPC) PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,One Person Company,100000.0,100000.0,2020-03-06 00:00:00,"H.No.1525,Near Shahi Jama Masjid,   Darga Galli,Sangaon Kasaba,Tal-Kagal,KOLHAPUR,Kolhapur,Maharashtra,416216-India",Unlisted,Strike Off,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2021PTC198299,DIDDI PETROLEUM PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2021-02-04 00:00:00,"Flat No. 202, Alok Apartment,   SR. No. 1115 GK ROAD, Shivaji Nagar,Pune,Pune,Maharashtra,411016-India",Unlisted,Strike Off,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2021PTC200971,FUELZING TECHNOLOGIES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,10000.0,2021-05-13 00:00:00,"SR NO.96/3 LANDGE NAGAR,   BHOSARI HAVELI,,PUNE,Pune,Maharashtra,411039-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2021PTC207058,VELOCITY ENERGIES PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,10000.0,2021-12-20 00:00:00,"Sr No. 98/2 Flat No. 16   Vedang Apartment, Guruvihar Nasik Road,Pune,Pune,Maharashtra,411039-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50400PN2022PTC214686,AADISHAKTI AUTOMOTIVE PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-09-12 00:00:00,"FLAT NO. B-201, GAT NO 703 704 705,   APOSTROPHE CO-OP. HSG. SOCIETY, HAVELI,,PUNE,Pune,Maharashtra,412105-India",Unlisted,Active,maharashtra,Indian,50400,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50401PN2007PTC130402,SHREE MAHALAXMI CARS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,0.0,2007-06-29 00:00:00,"KARBHARI COMPLEX, KARBHARI CIRCLE,   AT POST KASBA,,BARAMATI,Pune,Maharashtra,413102-India",Unlisted,Strike Off,maharashtra,Indian,50401,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50402MH2010PTC206306,JSH MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,200000.0,100000.0,2010-08-06 00:00:00,"A/304, PADMAKUVAR CHS LTD.   HIGHLAND COMPLEX,CHARKOP VILLAGE, KANDIV,ALI (W),MUMBAI,Mumbai City,Maharashtra,400067-India",Unlisted,Strike Off,maharashtra,Indian,50402,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50403PN2022PTC212669,SWAPNAPURTI CARS PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-06-30 00:00:00,"GAT NO. 277/1, GORHE BK,   NEAR GRAMPANCHAYAT,PUNE,Pune,Maharashtra,411025-India",Unlisted,Active,maharashtra,Indian,50403,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50404MH2009PTC272043,PODDAR TRADECOM PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,1000000.0,476000.0,2009-01-15 00:00:00,"88 Jaideo,  near SBI Chapru Nagar   Central Avenue,Nagpur,Nagpur,Maharashtra,440008-India",Unlisted,Active,maharashtra,Indian,50404,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50404MH2022PTC393804,SAI SHREE TEJA AUTOMOBILES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,10000.0,2022-11-21 00:00:00,"H NO 604/1, PANNA COMPD,   KHADAN RD, NR NCP OFFICE, NEW KACHERI,BHIWANDI,Thane,Maharashtra,421302-India",Unlisted,Active,maharashtra,Indian,50404,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500MH2006PTC158785,PETRONAS LUBRICANTS (INDIA) PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,125000000.0,104993970.0,2006-01-10 00:00:00,"E-1/2, Chavane Village, Additional Patalganga MIDC,,Rasayani, Panvel,Khalapur,Raigarh(MH),Maharashtra,410220-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500MH2017PTC300350,RNP MOTORS PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,500000.0,500000.0,2017-10-03 00:00:00,"Plot 453-B,Junction of Collector Colony   R C Marg, Chembur,Mumbai,Mumbai City,Maharashtra,400074-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500MH2021PLC361754,TML CV MOBILITY SOLUTIONS LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Public,20500000000.0,7836000000.0,2021-06-07 00:00:00,"Floor 3, 4, Plot-18, Nanavati Mahalaya,   Mudhana Shetty Marg, BSE, Fort,,Mumbai,Mumbai City,Maharashtra,400001-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500MH2022PTC383553,PETCA FUEL SERVICES PRIVATE LIMITED,ROC Mumbai,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-05-26 00:00:00,"307, ASHOK NAGAR, MASNATPUR,   CHIKALTHANA,AURANGABAD,Aurangabad,Maharashtra,431001-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500PN2017PTC173867,EXCELLENCES EQUIPTECH PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2017-12-14 00:00:00,"PL NO RL 199   MIDC G BLOCK CHINCHWAD PUNE,PUNE,Pune,Maharashtra,411019-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
U50500PN2022PTC213102,AMPHORA PETROLEUM PRIVATE LIMITED,ROC Pune,Company limited by shares,Non-government company,Private,100000.0,100000.0,2022-07-15 00:00:00,"PROPERTY NO. 3001157 , WARD NO. 3   AT POST - TASGAON,TASGAON,Sangli,Maharashtra,416312-India",Unlisted,Active,maharashtra,Indian,50500,Trading,Maharashtra,2025-10-19 09:25:13.103484,day3
